"","C03-C","C03-R","C03-S","A33-C","A33-R","A33-S"
"CRELD1",308.474727468694,457.539351914826,516.555185165062,508.16755645503,415.216066278284,452.167703542721
"KLHL20",906.799293200426,740.335814814212,812.52135348925,854.255404472246,912.24377273428,801.664300088357
"CHKB-DT",218.84244816647,250.718058152589,225.022966928128,230.725232011477,232.239494698023,274.826700547755
"PFKL",4320.97429571243,4728.18802596853,4944.96283480975,4688.87062410101,4356.24991569928,4487.45333309485
"RMDN3",1320.03902245094,1337.16297681381,1258.13333725825,1415.81392370679,1351.21160551577,1288.05570596344
"EXT2",2531.820876394,2421.07538983713,2676.99736517945,2355.87623264612,2565.19078234634,2455.80991281918
"TXNL4A",1891.59030994954,1803.98818273429,1729.24053402896,1895.3791786728,1832.40480096963,1877.11821883561
"C9orf163",15.1327224795963,16.8833709193663,22.1697504362688,15.2545607941472,21.1126813361839,28.0012109992052
"CYP2G1P",9.31244460282851,29.545899108891,36.5800882198435,16.2079708437814,26.3908516702299,19.7045558883296
"LRRC27",675.152233705067,655.074791671412,660.658563000809,660.713164396503,660.650986811421,753.958533200822
"SHPRH",813.674847172141,908.325355461906,850.209929230907,933.388438591885,1016.92748435953,751.884369423103
"BRPF3",1448.08513573983,1302.55206642911,1299.14737556535,1234.66601427629,1260.60301478131,1401.09763184912
"PRSS12",154.819391522024,277.731451623575,331.437769022218,235.492282259648,224.322239196954,240.602998215393
"VPS72",2570.23471038067,2390.68532218227,2561.71466291086,2737.2402524998,2551.11566145556,2485.88528759611
"PGLYRP1",5.82027787676782,5.9091798217782,12.1933627399478,8.58069044670783,5.27817033404598,4.14832755543781
"CEP120",1409.67130175317,1376.83889847432,1286.9540128254,1219.41145348215,1336.25678956931,1371.0222570722
"ACSL6-AS1",2.32811115070713,6.75334836774651,13.3018502617613,9.53410049634203,3.51878022269732,3.11124566657836
"DDX10P1",1.16405557535356,11.8183596435564,4.43395008725375,10.4875105459762,8.7969505567433,5.18540944429726
"RPS4XP11",2.32811115070713,5.9091798217782,3.32546256544032,4.76705024817101,1.75939011134866,10.3708188885945
"RSPH10B",10.4765001781821,14.3508652814613,15.5188253053881,7.62728039707362,9.67664561241762,15.5562283328918
"RPL7L1",4687.6518019488,4394.74145031104,4391.82756142484,4320.85434494221,4325.46058875068,4435.59923865188
"RNF126",1137.28229712043,1113.45831213221,1239.28904938742,1182.22846154641,1093.46095420319,1085.82473763585
"SPOUT1",3.49216672606069,10.1300225516198,5.54243760906719,10.4875105459762,8.7969505567433,6.22249133315671
"SLC25A30-AS1",13.9686669042428,11.8183596435564,7.75941265269407,8.58069044670783,14.0751208907893,3.11124566657836
"DHH",9.31244460282851,16.8833709193663,13.3018502617613,11.4409205956104,10.556340668092,10.3708188885945
"ERICH2-DT",23.2811115070713,20.2600451032395,6.65092513088063,17.1613808934157,20.2329862805096,23.8528834437674
"SNORD104",15.1327224795963,7.59751691371483,9.97638769632095,11.4409205956104,21.9923763918582,7.25957322201617
"FLJ37453",210.694059138995,217.795484859825,273.796417887919,252.653663153064,247.194310644487,244.751325770831
"ANKRD33B",1670.41975063236,1552.42595603573,1646.10396989296,1550.24474070521,1772.58553718377,1330.57606340668
"MLH1",1288.6095219164,1416.51482013483,1257.02484973644,1290.91720720471,1274.6781356721,1260.05449496423
"RSPRY1",2427.05587461218,2161.91564622485,2210.324118496,2285.32388897318,2256.41781780466,2009.86470060962
"SREBF2-AS1",72.171445671921,102.144394062166,73.1601764396869,100.108055211591,97.6461511798506,74.6698959978806
"STAT6",65.1871122197996,62.4684724016553,73.1601764396869,55.2977828787838,77.413164899341,47.7057668875348
"WDR53",182.75672533051,194.158765572712,202.853216491859,211.657031018793,204.089252916444,198.082640772155
"ZAN",2.32811115070713,5.9091798217782,2.21697504362688,6.67387034743942,5.27817033404598,3.11124566657836
"ATP5PB",3103.3721638926,2564.58404265174,2846.59595601691,2896.45973078871,2825.58051882595,3120.57940357809
"RDH10-AS1",8.14838902747495,0,0,5.72046029780522,2.63908516702299,5.18540944429726
"MMUT",1838.04375348328,1674.83039520114,1548.55706797337,1755.22790137657,1655.58609477909,1438.43257984806
"ATP13A3",3246.55099966109,4299.35040461663,4108.0547558406,4233.14062037586,4349.21235525389,3631.8607747858
"ENO4",43.0700562880819,21.1042136492079,27.712188045336,23.8352512408551,37.8268873939962,44.5945212209564
"HGFAC",128.046113288892,221.172159043698,290.423730715121,131.57058684952,227.841019419651,216.750114771626
"KRT12",6.98433345212139,6.75334836774651,3.32546256544032,1.90682009926841,5.27817033404598,5.18540944429726
"LINC02211",12.8046113288892,20.2600451032395,17.735800349015,25.7420713401235,19.3532912248352,15.5562283328918
"SLC35G6",13.9686669042428,8.44168545968314,2.21697504362688,9.53410049634203,4.39847527837165,4.14832755543781
"SLC41A3",1751.90364090711,1837.75492457302,1800.18373542502,1727.57900993718,1719.80383384331,1777.5583575051
"TEX264",538.9577313887,480.331902655971,538.724935601331,451.916363526612,522.538863070552,512.318453096569
"TMEM262",4.65622230141426,5.9091798217782,8.86790017450751,8.58069044670783,11.4360357237663,5.18540944429726
"ZNF876P",160.639669398792,227.081338865477,179.574978533777,218.330901366232,209.36742325049,181.489330550404
"C8orf58",183.920780905863,180.652068837219,186.225903664658,136.337637097691,160.104500132728,215.713032882766
"CCNO-DT",8.14838902747495,6.75334836774651,3.32546256544032,4.76705024817101,7.03756044539464,12.4449826663134
"MIR210HG",214.186225865056,123.248607711374,109.74026465953,148.731967742936,124.03700285008,224.009687993642
"SRGAP3",6175.31482725066,7775.63647691414,7436.84278384636,6931.29106084065,7303.22835220828,8064.3487677711
"STK24-AS1",4.65622230141426,8.44168545968314,0,5.72046029780522,4.39847527837165,9.33373699973507
"TPI1",8335.80197510687,6752.50419920055,7230.66410478906,6895.06147895456,6245.83489528774,8176.35361176792
"CENATAC-DT",22.1170559317177,8.44168545968314,18.8442878708285,14.301150744513,21.9923763918582,22.815801554908
"NEU3",1038.33757321538,1022.28810916763,1112.92147190069,1127.88408871726,1162.07716854579,1007.00651408253
"RNU6-388P",3.49216672606069,4.22084272984157,5.54243760906719,4.76705024817101,7.91725550106897,5.18540944429726
"ARMC8",2051.06592377298,1918.79510498598,1960.91442608797,2052.69183686244,2067.28338083467,1997.41971794331
"C1orf21-DT",27.9373338084855,32.0784047467959,16.6273128272016,20.0216110423183,29.9096318929272,40.4461936655186
"R3HCC1L",436.520840757587,477.799397018066,440.069546159935,493.866405710517,495.268316344648,429.351901987813
"CERS1",173.444280727681,178.119563199314,184.008928621031,190.682009926841,196.171997415376,180.452248661545
"FOXD4",20.9530003563642,21.1042136492079,17.735800349015,8.58069044670783,14.0751208907893,26.9641291103458
"CICP5",3.49216672606069,4.22084272984157,4.43395008725375,2.86023014890261,3.51878022269732,2.0741637777189
"RNU6-759P",4.65622230141426,0.844168545968314,4.43395008725375,2.86023014890261,7.03756044539464,4.14832755543781
"ZNF223",65.1871122197996,70.0659893153701,70.9432013960601,53.3909627795154,72.134994565295,62.2249133315671
"SNORD124",8.14838902747495,14.3508652814613,7.75941265269407,10.4875105459762,14.9548159464636,12.4449826663134
"DLGAP1-AS4",9.31244460282851,16.039202373398,24.3867254798956,15.2545607941472,13.1954258351149,12.4449826663134
"ARHGAP4",109.421224083235,191.626259934807,216.15506675362,178.287679281596,198.811082582398,187.711821883561
"HNRNPA1P35",17.4608336303035,19.4158765572712,21.0612629144553,26.6954813897577,20.2329862805096,20.741637777189
"HSD11B2",13.9686669042428,54.0267869419721,53.207401047045,44.8102723328075,37.8268873939962,61.1878314427077
"OR5BK1P",16.2967780549499,16.8833709193663,11.0848752181344,14.301150744513,8.7969505567433,13.4820645551729
"PAICSP4",6.98433345212139,4.22084272984157,1.10848752181344,0.953410049634203,0.87969505567433,6.22249133315671
"SCML4",25.6092226577784,20.2600451032395,19.9527753926419,4.76705024817101,14.9548159464636,65.3361589981455
"RELCH",1845.0280869354,2073.27794889818,2106.12629144553,1952.58378165085,2291.60562003163,2019.19843760935
"ZBED4",2216.36181547319,1884.18419460128,2057.35284048574,2140.40556142879,2068.16307589035,2169.57531149397
"ZNF230",322.443394372937,292.926485451005,336.980206631285,286.023014890261,283.261807927134,333.940368212744
"RPL17P34",11.6405557535356,10.1300225516198,6.65092513088063,10.4875105459762,12.3157307794406,12.4449826663134
"ARPC2",6582.7342786244,6784.58260394734,6827.17464684897,7285.00618925494,7363.92731104981,6252.56670793364
"BRAFP1",0,1.68833709193663,7.75941265269407,11.4409205956104,4.39847527837165,0
"HEXD-IT1",27.9373338084855,56.5592925798771,39.9055507852838,40.9966321342707,49.2629231177625,51.8540944429726
"MIR4740",4.65622230141426,1.68833709193663,7.75941265269407,3.81364019853681,1.75939011134866,4.14832755543781
"TMEM213",25.6092226577784,55.7151240339088,44.3395008725375,43.8568622831733,42.2253626723678,22.815801554908
"VN1R84P",3.49216672606069,5.06501127580989,5.54243760906719,2.86023014890261,7.03756044539464,9.33373699973507
"CD200R1",2.32811115070713,8.44168545968314,4.43395008725375,5.72046029780522,4.39847527837165,0
"LRTOMT",4.65622230141426,10.1300225516198,5.54243760906719,6.67387034743942,17.5939011134866,3.11124566657836
"NUDT15",342.232339153948,330.914070019579,307.051043542322,304.137805833311,349.238937102709,379.57197132256
"ZNF346",992.93940577659,1155.66673943062,1073.01592111541,896.205446656151,1021.3259596379,1161.53171552259
"AR",240.959504098188,85.2610231427998,64.2922762651794,106.781925559031,102.044626458222,129.635236107432
"RASAL2",3117.34083079684,3423.10345390151,3478.43384345057,2892.64609059017,3158.10524987084,3584.15500789827
"DFFBP1",2.32811115070713,9.28585400565146,7.75941265269407,9.53410049634203,14.9548159464636,2.0741637777189
"ITGA11",41.9060007127283,23.6367192871128,17.735800349015,36.2295818860997,18.4735961691609,14.5191464440323
"ZC3HAV1L",81.4838902747495,151.106169728328,129.693040052172,122.989896402812,129.315173184126,74.6698959978806
"PGLS-DT",105.929057357174,167.989540647695,157.405228097508,163.033118487449,181.217181468912,125.486908551994
"COL4A2-AS1",0,4.22084272984157,7.75941265269407,3.81364019853681,9.67664561241762,4.14832755543781
"RPL35AP2",0,8.44168545968314,0,1.90682009926841,9.67664561241762,3.11124566657836
"ZNRF3-AS1",6.98433345212139,0,2.21697504362688,4.76705024817101,7.03756044539464,2.0741637777189
"RNU12-2P",10.4765001781821,11.8183596435564,7.75941265269407,11.4409205956104,17.5939011134866,8.29665511087562
"EFCAB15P",12.8046113288892,24.4808878330811,12.1933627399478,12.3943306452446,12.3157307794406,16.5933102217512
"IL11",17.4608336303035,6.75334836774651,19.9527753926419,13.3477406948788,20.2329862805096,19.7045558883296
"KARS1",4438.54390882314,3766.68005211062,3983.9041533975,4325.62139519038,4321.94180852798,3977.209043776
"SRD5A3-AS1",36.0857228359605,21.1042136492079,18.8442878708285,18.1147909430499,24.6314615588812,21.7787196660485
"GTF2F1",3619.04878377423,3243.29555361026,3160.29792469011,3314.05333252849,3355.15694234189,3002.35206824811
"RWDD3",57.0387231923246,86.9493602347364,53.207401047045,92.4807748145177,74.774079732318,53.9282582206915
"ANKMY1",435.356785182233,479.487734110003,364.692394676621,395.665170598194,415.216066278284,406.536100432905
"HDHD5",1534.225248316,1598.01105751802,1524.17034249348,1517.82879901765,1608.96225682835,1690.44347884091
"PIGB",135.030446741013,150.26200118236,117.499677312224,151.592197891838,111.72127207064,109.930680219102
"STX17",1154.74313075074,1072.09405337976,1003.18120724116,1133.60454901507,1174.39289932523,1047.45270774805
"LINC02666",4.65622230141426,6.75334836774651,4.43395008725375,0.953410049634203,6.15786538972031,4.14832755543781
"FABP7P1",10.4765001781821,8.44168545968314,6.65092513088063,4.76705024817101,8.7969505567433,6.22249133315671
"HCG24",4.65622230141426,3.37667418387326,2.21697504362688,1.90682009926841,2.63908516702299,10.3708188885945
"CACNA1C-AS1",5.82027787676782,19.4158765572712,24.3867254798956,16.2079708437814,7.03756044539464,16.5933102217512
"CRYBG2",2.32811115070713,7.59751691371483,6.65092513088063,0,14.0751208907893,10.3708188885945
"GTDC1",1091.88412968164,1069.56154774185,999.855744675722,989.639631520303,1169.11472899118,854.555476420189
"IL9RP3",2.32811115070713,16.039202373398,5.54243760906719,0.953410049634203,7.91725550106897,8.29665511087562
"NFAT5",2019.63642323843,2919.9790005044,2667.02097748313,2592.3219249554,3020.87282118565,2407.06706404279
"RBMS3-AS3",6.98433345212139,0,0,3.81364019853681,1.75939011134866,6.22249133315671
"RNU6-824P",9.31244460282851,3.37667418387326,4.43395008725375,1.90682009926841,7.91725550106897,13.4820645551729
"RPL3P6",2.32811115070713,15.1950338274297,0,3.81364019853681,2.63908516702299,5.18540944429726
"SEMA6C",2539.96926542148,2198.21489370149,2283.48429493568,2139.45215137915,2505.37151856049,2100.09082494039
"SLC25A33",431.864618456172,414.486756070442,331.437769022218,388.991300250755,440.727222892839,411.721509877203
"SMC1B",10.4765001781821,11.8183596435564,15.5188253053881,15.2545607941472,16.7142060578123,13.4820645551729
"SNHG3",372.497784113141,432.214295535777,516.555185165062,401.385630895999,424.013016835027,427.277738210094
"ANKRD23",53.546556466264,77.6635062290849,41.0140383070972,68.6455235736626,68.6162143425977,56.0024219984104
"EEF1DP1",10.4765001781821,7.59751691371483,5.54243760906719,4.76705024817101,6.15786538972031,7.25957322201617
"DUSP15",210.694059138995,105.521068246039,128.584552530359,136.337637097691,155.706024854356,196.008476994436
"COP1-DT",5.82027787676782,22.7925507411445,3.32546256544032,5.72046029780522,6.15786538972031,12.4449826663134
"GXYLT2",54.7106120416175,66.6893151314968,47.6649634379779,62.9250632758574,94.1273709571533,35.2607842212214
"IQCC",101.27283505576,219.483821951762,154.079765532068,160.172888338546,168.901450689471,193.934313216718
"RPS20P33",5.82027787676782,27.0133934709861,28.8206755671494,23.8352512408551,34.3081071712989,17.6303921106107
"ST6GALNAC6",13.9686669042428,21.1042136492079,15.5188253053881,27.6488914393919,6.15786538972031,6.22249133315671
"THOC5",860.237070186284,970.793827863562,921.153130626967,938.155488840056,1067.07010253296,867.000459086502
"CNMD",12.8046113288892,18.5717080113029,17.735800349015,19.0682009926841,12.3157307794406,9.33373699973507
"KRBA2",1627.34969434428,1471.38577562277,1445.46772844472,1449.18327544399,1662.62365522448,1224.79371074301
"LINC01971",4.65622230141426,3.37667418387326,1.10848752181344,3.81364019853681,6.15786538972031,3.11124566657836
"VPS25",1086.06385180488,949.689614214354,1005.39818228479,1068.77266563994,940.394014515858,908.48373464088
"DOK3",48.8903341648497,33.7667418387326,21.0612629144553,8.58069044670783,29.0299368372529,47.7057668875348
"NKX2-4",6.98433345212139,0,0,4.76705024817101,0,8.29665511087562
"AKR7A3",38.4138339866676,33.7667418387326,32.1461381325897,28.6023014890261,45.7441428950651,43.557439332097
"RBM39P1",5.82027787676782,2.53250563790494,9.97638769632095,2.86023014890261,7.91725550106897,2.0741637777189
"ADCY3",927.752293556791,1244.3044367573,1116.24693446613,1016.33511291006,1119.85180587342,1004.93235030481
"ADRB2",4.65622230141426,0.844168545968314,6.65092513088063,5.72046029780522,1.75939011134866,0
"MAK16",495.887675100618,379.031677139773,456.696858987137,538.676678043325,456.561733894977,410.684427988343
"LINC01931",1.16405557535356,5.9091798217782,0,1.90682009926841,3.51878022269732,6.22249133315671
"ZNF3",1481.84274742509,1240.08359402745,1269.21821247639,1437.74235484838,1301.94868239801,1410.43136884886
"PLCB1",1827.5672533051,1988.86109430135,2046.26796526761,1814.33932445389,1945.88546315162,2363.50962471069
"STK11IP",509.856342004861,796.05093884812,751.554539789511,589.207410673937,647.455560976307,702.104438757849
"TARS2",977.806683296994,1243.46026821133,1169.45433551318,1100.23519727787,1136.56601193123,1011.15484163797
"PSMC1P5",8.14838902747495,3.37667418387326,5.54243760906719,2.86023014890261,7.91725550106897,1.03708188885945
"HEXIM2",10.4765001781821,27.0133934709861,32.1461381325897,25.7420713401235,22.8720714475326,8.29665511087562
"TMEM248",2503.88354258552,2530.81730081301,2553.95525025816,2561.8128033671,2461.38676577677,2336.54549560035
"CCNT1",2069.69081297864,1676.51873229307,1898.83912486642,2215.72495534989,1963.4793642651,1723.63009928441
"AMIGO2",161.803724974145,102.144394062166,85.3535391796348,43.8568622831733,87.969505567433,171.11851166181
"FAM90A1",83.8120014254566,59.9359667637503,87.5705142232616,66.7387034743942,80.9319451220383,106.819434552524
"PTGES3P3",20.9530003563642,48.1176071201939,45.447988394351,61.9716532262232,29.0299368372529,42.5203574432375
"RPL14P3",12.8046113288892,10.1300225516198,3.32546256544032,3.81364019853681,13.1954258351149,2.0741637777189
"SNX16",278.209282509502,223.704664681603,236.107842146262,283.162784741358,212.886203473188,192.897231327858
"ELOVL6",2817.01449235562,4327.20796663358,4132.4414813205,4038.64497025048,3741.34307178292,2826.04814714201
"NRIP2",96.6166127543458,94.5468771484512,93.1129518323288,105.828515509397,100.285236346874,99.5598613305074
"POF1B",4.65622230141426,1.68833709193663,4.43395008725375,9.53410049634203,3.51878022269732,2.0741637777189
"SUPT7L",2137.20603634914,2277.56673702251,2225.84294380138,2184.26242371196,2419.16140310441,2254.61602638045
"DIRAS3",108.257168507881,90.3260344186096,93.1129518323288,41.9500421839049,71.2552995096207,143.117300662604
"PPEF2",16.2967780549499,3.37667418387326,11.0848752181344,15.2545607941472,8.7969505567433,14.5191464440323
"PTGES",79.1557791240424,58.2476296718137,63.183788743366,62.9250632758574,87.0898105117586,69.4844865535833
"LIN54",902.143070899012,712.478252797257,777.04975279122,934.341848641519,742.462626989134,831.739674865281
"RBM22",2414.25126328329,1964.38020646827,2322.28135819915,2252.90794728562,2112.14782867407,2079.3491871632
"MRPL15",1047.65001781821,1027.35312044344,959.950193890438,982.965761172863,991.416327744969,957.226583417274
"ZNF561",990.611294625883,925.208726381273,901.200355234326,1000.12714206628,906.08590734456,1018.41441485998
"RN7SKP272",2.32811115070713,5.06501127580989,0,0,4.39847527837165,8.29665511087562
"DANCR",615.785399362035,547.865386333436,721.625376700548,583.486950376132,638.658610419563,572.469202650418
"DMAC1",1061.61868472245,1088.97742429913,995.421794588468,1012.52147271152,1007.25083874711,1021.52566052656
"GTF2E2",643.722733170521,612.866364372996,617.427549650085,634.017683006745,577.07995652236,591.136676649888
"NDUFA3P4",0,6.75334836774651,23.2782379580822,13.3477406948788,1.75939011134866,5.18540944429726
"VASH1-AS1",9.31244460282851,20.2600451032395,18.8442878708285,9.53410049634203,14.0751208907893,16.5933102217512
"WDR88",59.3668343430318,74.2868320452117,75.3771514833138,57.2046029780522,67.7365192869234,66.3732408870049
"ZRANB2-DT",22.1170559317177,48.1176071201939,42.1225258289107,30.5091215882945,36.9471923383218,31.1124566657836
"GAS5-AS1",40.7419451373747,46.4292700282573,45.447988394351,50.5307326306128,43.9847527837165,52.8911763318321
"LCA5L",47.7262785894961,52.3384498500355,47.6649634379779,61.9716532262232,69.495909398272,34.2237023323619
"MIR4489",4.65622230141426,3.37667418387326,0,6.67387034743942,3.51878022269732,2.0741637777189
"PDE9A-AS1",2.32811115070713,0,8.86790017450751,2.86023014890261,9.67664561241762,4.14832755543781
"RN7SL809P",11.6405557535356,5.9091798217782,3.32546256544032,10.4875105459762,7.03756044539464,9.33373699973507
"ZMAT4",62.8590010690925,48.9617756661622,50.9904260034182,43.8568622831733,51.9020082847854,87.114878664194
"SLC39A14",715.894178842442,543.644543603594,581.955948952055,713.150717126384,588.515992246127,633.657034093125
"TSPEAR-AS2",88.4682237268709,163.768697917853,137.452452704866,61.9716532262232,87.0898105117586,193.934313216718
"UBL5P4",2.32811115070713,13.506696735493,0,4.76705024817101,10.556340668092,8.29665511087562
"CNOT6L",2044.08159032086,2051.329566703,1881.1033245174,2093.68846899671,2023.29862805096,1608.51400962101
"POMC",2.32811115070713,0,6.65092513088063,1.90682009926841,3.51878022269732,8.29665511087562
"PPIAP48",10.4765001781821,11.8183596435564,9.97638769632095,3.81364019853681,3.51878022269732,17.6303921106107
"RABGEF1P1",519.16878660769,477.799397018066,499.927872337861,478.61184491637,521.659168014877,562.098383761823
"TCEA1P2",393.450784469505,270.133934709861,375.777269894756,361.342408811363,509.343437235437,256.159226548285
"TGFB2",132.702335590306,65.8451465855285,76.4856390051273,57.2046029780522,90.608590734456,165.933102217512
"TMEM11",601.816732457793,524.228667046323,598.583261779257,630.204042808208,442.486613004188,561.061301872964
"TUBGCP4",675.152233705067,524.228667046323,586.389899039309,552.024418738203,571.801786188314,579.728775872434
"CATSPER2",83.8120014254566,242.276372692906,229.456917015382,204.983160671354,223.44254414128,191.860149438999
"ZBTB47-AS1",215.350281440409,429.681789897872,344.739619283979,366.109459059534,462.719599284697,255.122144659425
"C9orf43",4.65622230141426,4.22084272984157,14.4103377835747,9.53410049634203,5.27817033404598,15.5562283328918
"GPR62",2.32811115070713,3.37667418387326,2.21697504362688,5.72046029780522,1.75939011134866,4.14832755543781
"PNRC1",2707.59326827239,2102.82384800707,2136.0554545345,2567.53326366491,2432.35682893952,2251.50478071387
"CAPN9",13.9686669042428,1.68833709193663,3.32546256544032,1.90682009926841,7.91725550106897,16.5933102217512
"PLEKHG2",2697.11676809421,3199.39878921991,3212.39683821534,2819.23351676834,3014.71495579593,2954.64630136058
"SSBP3-AS1",193.233225508692,266.757260525987,230.565404537195,266.001403847943,288.53997826118,187.711821883561
"PTPRM",3275.65238904493,2831.34130317773,2986.2653837654,2884.06540014346,2914.42971944905,3000.2779044704
"TFB2M",345.724505880009,286.173137083259,261.603055147971,339.413977669776,300.855709040621,302.82791154696
"RAB40A",72.171445671921,147.729495544455,109.74026465953,87.7137245663467,108.202491847943,104.745270774805
"FAM3A",855.58084788487,939.559591662734,803.653453314743,874.277015514564,874.416885340284,956.189501528415
"CPO",0,4.22084272984157,4.43395008725375,7.62728039707362,3.51878022269732,2.0741637777189
"PSME2P1",3.49216672606069,0,5.54243760906719,3.81364019853681,5.27817033404598,4.14832755543781
"SLC7A11",1293.26574421781,593.450487815725,607.451161953764,1012.52147271152,902.567127121862,801.664300088357
"CISH",116.405557535356,120.716102073469,83.1365641360079,134.430816998423,105.56340668092,107.856516441383
"LAPTM4BP1",2.32811115070713,1.68833709193663,6.65092513088063,6.67387034743942,6.15786538972031,2.0741637777189
"OAZ3",59.3668343430318,52.3384498500355,80.919589092381,74.3659838714678,71.2552995096207,65.3361589981455
"ZNF862",1238.55513217619,1450.28156197356,1351.24628909058,1340.49452978569,1254.44514939159,1304.64901618519
"5_8S_rRNA",2.32811115070713,12.6625281895247,2.21697504362688,3.81364019853681,3.51878022269732,5.18540944429726
"ARV1",441.177063059001,558.839577431024,525.42308533957,457.636823824417,488.230755899253,511.28137120771
"KYAT1",15.1327224795963,28.7017305629227,26.6037005235225,19.0682009926841,23.7517665032069,17.6303921106107
"C1orf220",62.8590010690925,62.4684724016553,50.9904260034182,43.8568622831733,58.0598736745058,58.0765857761293
"HM13-IT1",26.773278233132,23.6367192871128,16.6273128272016,33.3693517371971,28.1502417815785,16.5933102217512
"RPL7P49",2.32811115070713,10.9741910975881,2.21697504362688,3.81364019853681,9.67664561241762,8.29665511087562
"STX16-NPEPL1",136.194502316367,345.264935301041,312.59348115139,253.607073202698,314.93082993141,306.976239102398
"LINC00354",11.6405557535356,7.59751691371483,7.75941265269407,11.4409205956104,5.27817033404598,4.14832755543781
"RN7SL105P",4.65622230141426,6.75334836774651,7.75941265269407,15.2545607941472,9.67664561241762,1.03708188885945
"NOMO3",273.553060208088,438.123475357555,322.569868847711,356.575358563192,405.539420665866,343.274105212479
"CDK17",1898.57464340166,1463.78825870906,1575.1607684969,1462.53101613887,1428.62477041511,1813.85622361518
"DGCR11",37.2497784113141,33.7667418387326,48.7734509597913,45.7636823824417,49.2629231177625,38.3720298877997
"ANKRD27",1143.1025749972,1294.11038096943,1321.31712600162,1248.01375497117,1263.24209994834,1105.52929352418
"IMMT",2812.35827005421,2636.33836905905,2775.65275462085,2785.86416503114,2662.8369335262,2523.22023559505
"LINC02485",8.14838902747495,5.06501127580989,1.10848752181344,0,6.15786538972031,3.11124566657836
"ZNF252P",639.066510869107,586.697139447979,617.427549650085,533.909627795154,584.997212023429,647.139098648298
"TMSB4Y",61.6949454937389,38.8317531145425,31.0376506107763,42.9034522335391,39.5862775053448,33.1866204435025
"UBE2FP1",6.98433345212139,7.59751691371483,6.65092513088063,2.86023014890261,6.15786538972031,7.25957322201617
"INSRR",4.65622230141426,2.53250563790494,6.65092513088063,7.62728039707362,12.3157307794406,0
"RAD18",805.526458144666,718.387432619036,727.167814309616,816.119002486878,821.635181999824,705.215684424428
"STRAP",5793.50459853469,5146.89562476881,5389.46633105694,5673.74320537314,5077.59986135223,5046.4404711901
"NDUFA13",93.1244460282851,206.821293762237,220.589016840874,175.427449132693,161.863890244077,134.820645551729
"OR1F2P",6.98433345212139,3.37667418387326,2.21697504362688,5.72046029780522,7.03756044539464,4.14832755543781
"SLC9A3",145.506946919196,137.599472992835,136.343965183053,132.523996899154,162.743585299751,151.41395577348
"DYNLT3P2",1.16405557535356,5.9091798217782,4.43395008725375,0,5.27817033404598,2.0741637777189
"ZHX2",953.361516214569,559.683745976992,627.403937346406,678.827955339552,683.523058258954,644.02785298172
"RNASET2",542.449898114761,999.495558426484,886.790017450751,1002.03396216555,778.530124271782,824.480101643265
"RSF1-IT2",0,0,8.86790017450751,1.90682009926841,4.39847527837165,8.29665511087562
"E2F5-DT",9.31244460282851,0,8.86790017450751,7.62728039707362,6.15786538972031,11.407900777454
"CYP2U1-AS1",24.4451670824248,16.039202373398,11.0848752181344,10.4875105459762,11.4360357237663,20.741637777189
"LINC01619",17.4608336303035,26.1692249250177,27.712188045336,14.301150744513,7.03756044539464,37.3349479989403
"CCDC110",53.546556466264,43.052595844384,38.7970632634703,38.1364019853681,38.7065824496705,44.5945212209564
"NCKAP1L",32.5935561098998,48.1176071201939,24.3867254798956,40.0432220846365,55.4207885074828,25.9270472214863
"ULBP3",71.0073900965674,89.4818658726413,82.0280766141944,73.4125738218336,49.2629231177625,97.4856975527885
"TAS2R31",30.2654449591927,34.6109103847009,45.447988394351,35.2761718364655,36.0674972826475,25.9270472214863
"CARF",863.729236912345,1099.95161539671,1027.56793272106,896.205446656151,1041.55894591841,926.114126751491
"FHL3",114.077446384649,162.080360825916,220.589016840874,134.430816998423,171.540535856494,150.376873884621
"NDUFA10",3640.0017841306,3938.04626694219,4140.20089397319,3853.68342062145,3747.50093717264,3764.60725655981
"TIMM8B",927.752293556791,742.024151906148,805.87042835837,914.3202375992,809.319451220383,857.666722086767
"CDHR5",181.592669755156,335.979081295389,280.4473430188,290.790065138432,280.622722760111,157.636447106637
"ACTG1P1",10.4765001781821,57.4034611258454,18.8442878708285,32.4159416875629,18.4735961691609,20.741637777189
"PHAF1",648.378955471935,553.774566155214,584.172923995682,568.232389581985,643.057085697935,651.287426203736
"UBE2E1",677.480344855774,676.17900532062,650.682175304488,630.204042808208,639.538305475238,663.732408870049
"CDK5R2-AS1",0,5.9091798217782,5.54243760906719,0,1.75939011134866,5.18540944429726
"GATA1",1.16405557535356,7.59751691371483,3.32546256544032,2.86023014890261,3.51878022269732,2.0741637777189
"IFITM3P3",3.49216672606069,6.75334836774651,5.54243760906719,8.58069044670783,7.03756044539464,5.18540944429726
"INSIG1-DT",165.295891700206,168.833709193663,172.924053402896,146.825147643667,182.976571580261,146.228546329183
"MST1R",17.4608336303035,16.039202373398,26.6037005235225,8.58069044670783,13.1954258351149,28.0012109992052
"RNU6-8",30.2654449591927,27.0133934709861,26.6037005235225,38.1364019853681,17.5939011134866,41.4832755543781
"SCML2",686.792789458603,593.450487815725,530.965522948637,707.430256828579,570.92209113264,623.286215204531
"SLC26A9",4.65622230141426,10.9741910975881,12.1933627399478,10.4875105459762,6.15786538972031,5.18540944429726
