"","C03-R","C09-R","A33-R"
"ST3GAL1",3391.63706826024,1099.45495005997,4437.49218072739
"ST3GAL1-DT",70.5806826080794,61.6614468189527,147.652151614198
"ST3GAL2",1537.71780508802,1547.80682608252,1578.58978202294
"ST3GAL3",114.811243709142,113.916910224845,146.661197576519
"ST3GAL4",555.234703183558,829.816758885567,526.196594007647
"ST3GAL5",1234.69140775734,1381.63445245179,798.708954369423
"ST3GAL6",562.76330932842,244.555568739575,371.607764129694
"ST3GAL6-AS1",40.4662580286322,31.3532780435353,14.8643105651878
"ST6GAL1",1611.12171500043,818.32055693627,989.963083641505
"ST6GAL2",6721.16313582537,2785.21619953405,2130.55118101025
"ST6GALNAC2",8.46968191296953,66.8869931595419,19.8190807535837
"ST6GALNAC3",491.241550952233,383.555101399248,743.215528259388
"ST6GALNAC4",415.014413735507,434.765455537022,406.291155448466
"ST6GALNAC4P1",47.0537884053862,13.5864204855319,33.6924372810923
"ST6GALNAC5",846.968191296953,1467.33341243745,861.139058743211
"ST7",1046.47625413579,676.185696472244,909.695806589491
"ST7L",394.310746837137,335.480075065827,570.78952570321
"ST8SIA1",1389.027833727,1018.9815364149,1601.38172488956
"ST8SIA2",6581.88392214543,3216.84632726672,6346.0696572975
"ST8SIA3",212.683123592346,882.072222291459,170.44409448082
"ST8SIA4",935.429313499079,1048.2445959222,765.01651708833
"ST8SIA5",332.199746142027,339.660512138299,106.032082031673
"ST8SIA5-DT",62.1110006951099,43.8945892609494,39.6381615071674
"ST8SIA6",15.0572122897236,176.623466311915,7.92763230143348
"STAC",108.223713332388,353.246932623831,123.869254709898
"STAC2",109.164789100496,273.818628246875,52.5205639969968
"STAC3",235.268942026931,145.27018826838,185.308405046007
"STAG1",830.028827471014,503.7426672328,931.496795418433
"STAG2",3893.23045266166,3383.01870089745,5265.92975622719
"STAG3",1139.64275517845,503.7426672328,1210.94583404396
"STAG3L1",305.849624635011,299.946359949821,225.937520590854
"STAG3L2",170.334714027498,149.450625340851,151.615967764915
"STAG3L3",233.386790490716,165.127264362619,469.712213859933
"STAG3L4",677.574553037562,441.036111145729,616.373411436453
"STAG3L5P",334.081897678242,265.457754101932,470.703167897613
"STAM",1432.31731905996,1049.28970519031,1362.56180180888
"STAM-DT",56.4645460864635,65.841883891424,107.023036069352
"STAM2",2072.24884137321,1147.52997639339,1611.29126526635
"STAMBP",1537.71780508802,1307.43169441542,1720.29620941106
"STAMBPL1",298.321018490149,183.93923118874,106.032082031673
"STAP2",188.215153621545,264.412644833814,123.869254709898
"STAR",34.8198034199858,40.7592614565958,38.6472074694882
"STARD10",410.309034894968,1095.2745129875,404.309247373107
"STARD13",182.568699012899,262.322426297578,129.814978935973
"STARD3",2368.68770832714,2357.76650887385,1965.06185671782
"STARD3NL",2650.06936299135,2584.55522005542,2340.63343699823
"STARD4",2813.8165466421,2039.00818209791,2982.77165341435
"STARD4-AS1",2807.22901626534,897.748861313226,3191.86295536465
"STARD5",32.9376518837704,16.7217482898855,20.8100347912629
"STARD7",4009.92384790702,4408.27089292106,3914.26844883278
"STARD7-AS1",182.568699012899,159.90171802203,226.928474628533
"STARD8",62.1110006951099,104.510926811784,20.8100347912629
"STARD9",2390.33245099362,1257.26644954576,3310.77743988616
"STAT1",1938.61608230191,1602.15250802465,1602.37267892724
"STAT2",3085.78744362523,2371.35292935938,2576.48049796588
"STAT3",3513.97691811425,5793.0406731772,3299.87694547168
"STAT4",15.0572122897236,18.8119668261212,30.7195751680547
"STAT5A",8.46968191296953,57.4810097464813,37.656253431809
"STAT5B",1361.73663645188,1975.25651674272,2402.07258733434
"STAT6",69.6396068399716,194.390323869919,87.2039553157682
"STAU1",4571.74608146733,4299.5795290368,4767.47987527456
"STAU2",3169.54318698682,2478.99918397552,3059.07511431564
"STC1",286.087033504748,286.359939464289,76.3034609012972
"STC2",194.802683998299,632.291107211294,158.55264602867
"STEAP2",117.634471013466,234.104476058397,116.932576446144
"STEAP3",24.4679699708009,68.9772116957776,15.855264602867
"STEEP1",610.758173501914,749.343345240493,626.282951813244
"STIL",176.922244404252,244.555568739575,409.264017561503
"STIM1",1107.64617906279,1611.55849143771,1104.91375201229
"STIM2",1299.62563575677,2341.04476058397,1876.86694736438
"STIMATE",39.5251822605245,14.6315297536498,45.5838857332425
"STIMATE-MUSTN1",30.1144245794472,16.7217482898855,45.5838857332425
"STING1",52.7002430140326,376.239336522423,39.6381615071674
"STIP1",5062.04655665145,5709.43193172777,5466.10247183838
"STK10",548.647172806804,336.525184333945,714.477861166692
"STK11",1989.43417377973,2598.14164054095,2292.07668915195
"STK11IP",887.434449325585,1090.04896664691,729.34217173188
"STK16",654.988734602977,793.237934501442,542.051858610514
"STK17A",542.05964243005,668.869931595419,1303.10455954813
"STK17B",254.090457389086,143.179969732144,564.843801477135
"STK19",630.520764632176,665.734603791065,407.282109486145
"STK24",1113.29263367144,1095.2745129875,1001.85453209366
"STK25",4346.82897288958,4449.03015437765,3641.756088471
"STK26",71.5217583761871,336.525184333945,442.956454842595
"STK3",75.286061448618,345.931167747006,277.467130550172
"STK31",99.7540314194189,14.6315297536498,42.6110236202049
"STK32A",507.239839010064,939.55323203794,517.278007668534
"STK32C",1350.44372723459,1303.25125734295,830.419483575157
"STK33",63.9931522313253,727.396050610018,221.973704440137
"STK35",1505.72122897236,1144.39464858904,1471.56674595359
"STK36",1185.75546781573,1517.49865730711,1265.44830611632
"STK38",1837.92097511439,1285.48439978495,1723.2690715241
"STK38L",838.498509383983,931.192357892997,893.840541986624
"STK39",1947.08576421488,3594.13077305726,2972.86211303755
"STK4",1993.19847685216,978.2222749583,1795.60871627468
"STK40",2311.28208647257,2208.315883533,2447.65647306759
"STKLD1",345.374806895535,119.142456565434,270.530452286417
"STMN1",39506.3607451623,29578.6825062712,25894.6199585948
"STMN2",53055.9696543773,45568.8543084741,30174.5504473312
"STMN3",5563.63994105287,9009.88700044392,4924.05061322787
"STMN4",13750.058047822,9114.3979272557,8061.41109652017
"STMND1",3.7643030724309,112.871800956727,9.90954037679184
"STMP1",2033.66473488079,2350.45074399703,2266.3118841723
"STN1",140.220289448051,350.111604819477,296.295257266076
"STOM",401.839352981999,574.810097464813,370.616810092015
"STOML1",1410.67257639348,1371.18335977061,1040.50173956314
"STOML2",1367.38309106052,2815.52436830947,1673.72136964014
"STOML3",1.88215153621545,295.765922877349,11.8914484521502
"STON1",292.674563881502,605.11826624023,694.658780413108
"STON2",782.975039065627,1727.56562019879,1752.99769265448
"STOX1",39.5251822605245,616.614468189527,371.607764129694
"STOX2",5402.71598470645,3224.16209214354,3769.58915933162
"STPG1",336.905124982566,930.147248624879,243.774693269079
"STRA6",334.081897678242,1790.27217628586,1118.7871085398
"STRADA",767.917826775904,503.7426672328,801.68181648246
"STRADB",787.680417906166,966.726073009004,664.930159282733
"STRAP",5737.7389581528,5682.25909075671,5719.78670548425
"STRBP",2875.92754733721,2036.91796356167,2364.41633390253
"STRC",103.51833449185,65.841883891424,53.511518034676
"STRCP1",207.0366689837,119.142456565434,89.1858633911266
"STRIP1",3942.16639260326,2825.97546099064,3278.07595664274
"STRIP2",15.0572122897236,853.854272052277,240.801831156042
"STRN",1928.26424885273,875.801566682752,1816.41875106595
"STRN3",1498.1926228275,1074.37232762514,1669.75755348943
"STRN4",5362.24972667782,4613.11230947215,4965.67068281039
"STS",315.260382316088,292.630595072996,242.7837392314
"STT3A",2167.29749395209,3236.70340336096,3243.39256532397
"STT3B",4723.25928013267,4434.398624624,5701.94953280603
"STUB1",642.754749617576,866.395583269691,454.847903294746
"STUM",3607.14341915691,900.88418911758,909.695806589491
"STX10",850.732494369383,1235.31915491529,1050.41127993994
"STX11",9.41075768107725,75.2478673044846,1.98190807535837
"STX12",5017.81599555039,3613.9878491515,3801.29968853735
"STX16",3017.08891255337,2867.77983171536,3376.18040637298
"STX16-NPEPL1",384.89998915606,168.262592166973,354.761545489148
"STX17",1195.16622549681,841.312960834863,1322.92364030171
"STX17-DT",24.4679699708009,31.3532780435353,16.8462186405461
"STX18",921.313176977463,1269.80776076318,1118.7871085398
"STX18-AS1",363.255246489582,348.021386283241,347.824867225394
"STX1A",2421.38795134118,1242.63491979211,1131.66951102963
"STX1B",4100.26712164536,2810.29882196888,2287.12191896356
"STX2",1504.78015320425,1376.4089061112,1940.28800577584
"STX3",1610.18063923232,946.868996914765,574.753341853927
"STX4",849.791418601276,985.538039835125,668.89397543345
"STX5",1446.43345558157,1596.92696168406,1490.39487266949
"STX6",2468.44173974656,1626.19002119136,2565.58000355141
"STX7",6364.49541971254,3780.16022278223,4443.43790495346
"STX8",408.426883358753,819.365666204388,545.024720723551
"STXBP1",21562.8690746523,8956.58642776991,11813.1630831736
"STXBP2",437.600232170092,282.179502391817,213.055118101025
"STXBP3",805.560857500213,1022.11686421925,1232.74682287291
"STXBP4",331.258670373919,346.976277015124,448.902179068671
"STXBP5",1675.11486723175,887.297768632048,1604.3545870026
"STXBP5-AS1",330.317594605812,505.832885769035,118.914484521502
"STXBP5L",447.010989851169,255.006661420753,152.606921802594
"STXBP6",191.038380925868,1523.76931291581,648.083940642187
"STYX",1118.93908828009,831.906977421802,1199.05438559181
"STYXL1",263.501215070163,791.147715965206,370.616810092015
"SUB1",7969.97068010432,6490.1285550118,6456.06555547989
"SUB1P1",16.939363825939,26.127731702946,29.7286211303755
"SUCLA2",1805.92439899872,1811.17436164822,1323.91459433939
"SUCLG1",1818.15838398412,2879.27603366465,1713.35953114731
"SUCLG2",94.1075768107725,1061.83101640773,424.128328126691
"SUCO",2598.31019574543,2191.59413524311,3565.45262756971
"SUDS3",2528.67058890546,2422.56328349716,2732.06028188151
"SUDS3P1",71.5217583761871,31.3532780435353,33.6924372810923
"SUFU",990.011708049327,904.019516921933,1131.66951102963
"SUGCT",45.1716368691708,176.623466311915,105.041127993994
"SUGP1",1184.81439204763,1403.58174708226,1391.29946890157
"SUGP2",9673.31782037931,7701.41019676038,8542.02380479457
"SUGT1",3513.97691811425,2638.90090199755,3645.71990462172
"SUGT1-DT",126.104152926435,112.871800956727,133.77879508669
"SUGT1P3",49.8770157097094,20.9021853623568,24.7738509419796
"SULF1",1273.27551424975,8455.97908834146,2460.53887555741
"SULT1A1",25.4090457389086,270.683300442521,30.7195751680547
"SULT1C2",7.5286061448618,572.719878928577,93.1496795418433
"SULT1C4",106.341561796173,1404.62685635038,359.716315677544
"SULT2A1",0,165.127264362619,0
"SULT4A1",4003.33631753026,2019.15110600367,3426.71906229462
"SUMF1",86.5789706659107,360.562697500655,132.787841049011
"SUMF2",2017.66644682296,3108.15496338246,2310.90481586786
"SUMO1",3119.66617127711,4223.2865524642,3553.56117911756
"SUMO2",6013.47415820836,6525.66227012781,6784.0713419517
"SUMO2P1",111.046940636712,114.962019492963,132.787841049011
"SUMO2P21",35.7608791880936,30.3081687754174,48.55674784628
"SUMO2P3",23.5268942026931,36.5788243841245,18.8281267159045
"SUMO2P6",39.5251822605245,93.0147248624879,63.4210584114678
"SUMO3",3716.30820825741,4379.00783341376,3152.22479385749
"SUMO4",23.5268942026931,59.571228282717,30.7195751680547
"SUN1",6113.22818962778,4255.68493977585,6263.82047217012
"SUN2",3382.22631057916,1841.48253042364,3191.86295536465
"SUOX",828.146675934798,1095.2745129875,690.694964262392
"SUPT16H",6378.61155623416,5521.31226346656,7402.42666146351
"SUPT16HP1",28.2322730432318,11.4962019492963,24.7738509419796
"SUPT20H",1358.91340914756,830.861868153684,1699.4861746198
"SUPT3H",313.378230779872,402.367068225369,531.151364196043
"SUPT5H",7124.88464034359,5917.40867608322,5905.09511053026
"SUPT6H",4101.20819741347,3296.27463164367,4446.4107670665
"SUPT7L",2539.02242235464,2592.91609420037,2725.12360361776
"SUPV3L1",882.729070485046,842.358070102981,958.252554435771
"SURF1",720.864038370517,1370.13825050249,638.174400265395
"SURF2",342.551579591212,541.366600885042,323.051016283414
"SURF4",2847.69527429398,4267.18114172515,3427.7100163323
"SURF6",2050.60409870673,2016.01577819932,1950.19754615263
"SUSD1",204.213441679376,260.232207761343,259.629957871946
"SUSD2",15.0572122897236,131.683767782848,27.7467130550172
"SUSD4",402.780428750106,801.598808646385,292.331441115359
"SUSD5",81.8735918253721,264.412644833814,42.6110236202049
"SUSD6",958.015131933664,1129.76311883539,984.01735941543
"SUV39H1",137.397062143728,228.878929717807,162.516462179386
"SUV39H2",607.93494619759,433.720346268904,1014.73693458348
"SUV39H2-DT",66.8163795356485,57.4810097464813,57.4753341853927
"SUZ12",1911.32488502679,1590.65630607536,2514.05039359209
"SUZ12P1",921.313176977463,864.305364733455,1253.55685766417
"SV2A",13569.3715003453,8266.81431081213,7144.77861166692
"SV2C",9.41075768107725,250.826224348282,121.88734663454
"SVBP",807.443009036428,719.035176465075,863.12096681857
"SVIL",689.808538022962,709.629193052015,1144.55191351946
"SVIL-AS1",476.184338662509,314.57788970347,449.89313310635
"SVIP",514.768445154926,802.643917914503,699.613550601504
"SVOP",1688.28992798526,1702.48299776396,991.944991716864
"SWAP70",582.525900458682,627.065560870705,656.01157294362
"SWI5",320.906836924734,482.840481870443,320.078154170377
"SWSAP1",42.3484095648476,72.1125395001311,51.5296099593176
"SWT1",447.952065619277,352.201823355713,558.89807725106
"SYAP1",1115.17478520765,1585.43075973477,1254.54781170185
"SYBU",5701.97807896471,2736.09606393251,2268.29379224765
"SYBU-AS1",35.7608791880936,33.4434965797709,10.900494414471
"SYCE1L",64.934227999433,248.736005812046,124.860208747577
"SYCE2",103.51833449185,100.330489739313,137.742611237407
"SYCP2",154.336425969667,98.2402712030771,77.2944149389764
"SYCP2L",312.437155011765,174.53324777568,247.738509419796
"SYCP3",60.2288491588944,48.0750263334207,54.5024720723551
"SYDE1",158.100729042098,406.54750529784,258.639003834267
"SYDE2",43.2894853329554,118.097347297316,35.6743453564506
"SYF2",1270.45228694543,1685.76124947408,1750.02483054144
"SYMPK",3764.3030724309,3260.74091652767,3477.25771821626
"SYN1",3604.32019185259,2073.4967879458,1262.47544400328
"SYN3",2826.99160739561,841.312960834863,1177.25339676287
"SYNCRIP",4509.63508077222,3491.71006478171,5750.50628065231
"SYNDIG1",69.6396068399716,350.111604819477,168.462186405461
"SYNDIG1L",12.2339849854004,161.991936558266,7.92763230143348
"SYNE1",4591.50867259759,2404.79642593915,3792.38110219824
"SYNE2",9054.08996496442,4026.80601005805,19805.2073970562
"SYNE3",13.1750607535082,82.5636321813095,41.6200695825257
"SYNE4",33.8787276518781,57.4810097464813,14.8643105651878
"SYNGAP1",10052.5713549267,4208.65502271055,6156.79743610077
"SYNGR1",6166.86950840992,4840.94612992184,3911.29558671974
"SYNGR2",531.707808980865,757.704219385435,428.092144277408
"SYNGR3",4175.55318309398,3148.91422483906,1756.96150880519
"SYNJ1",3693.72238982282,1480.91983292298,2375.316828317
"SYNJ2",239.033245099362,157.811499485794,332.960556660206
"SYNJ2BP",2172.94394856074,1319.97300563283,1921.45987905994
"SYNM",509.121990546279,544.501928689396,276.476176512492
"SYNPO2",104.459410259957,77.3380858407203,13.8733565275086
"SYNPO2L",66.8163795356485,50.1652448696564,39.6381615071674
"SYNPO2L-AS1",41.4073337967399,18.8119668261212,30.7195751680547
"SYNRG",2399.7432086747,2424.65350203339,2919.35059500288
"SYP",12140.8184843578,7408.77960168738,5706.90430299442
"SYPL1",500.65230863331,1448.52144561133,985.999267490788
"SYS1",470.537884053863,815.185229131917,484.576524425121
"SYT1",10357.4799037936,7454.76440948457,11194.8077636617
"SYT10",13.1750607535082,63.7516653551884,20.8100347912629
"SYT11",17748.6889865117,12291.5301023339,14322.2587065773
"SYT12",338.787276518781,478.660044797972,185.308405046007
"SYT13",18782.9312556621,6680.33844180925,4957.74305050896
"SYT14",2386.56814792119,1230.0936085747,1836.23783181953
"SYT15",93.1665010426648,53.3005726740099,36.6652993941298
"SYT16",3487.62679660723,1053.47014226278,1376.43515833639
"SYT17",83.7557433615875,483.885591138561,184.317451008328
"SYT2",54.5823945502481,94.0598341306058,60.4481962984302
"SYT3",1895.32659696896,1477.78450511863,982.035451340072
"SYT4",14773.9484835232,8797.729819016,6938.66017182965
"SYT5",2514.55445238384,2629.49491858449,1104.91375201229
"SYT6",146.807819824805,429.539909196433,63.4210584114678
"SYT7",6420.95996579901,3269.10179067261,1983.88998343373
"SYT9",26.3501215070163,279.044174587464,62.4301043737886
"SYTL1",31.0555003475549,204.841416551097,51.5296099593176
"SYTL2",170.334714027498,281.1343931237,113.959714333106
"SYTL3",37.643030724309,120.187565833552,46.5748397709217
"SYTL4",91.2843495064493,33.4434965797709,112.968760295427
"SYTL5",11.2929092172927,98.2402712030771,5.94572422607511
"SYVN1",1580.06621465287,1490.32581633604,1391.29946890157
"SZRD1",1007.89214764337,1775.64064653221,1561.74356338239
"SZT2",1624.29677575393,831.906977421802,1702.45903673284
"TAB1",2332.92682913905,1900.00864943824,2133.52404312328
"TAB2",2321.63391992176,2384.93934984492,2851.96572044069
"TAB3",2363.98232948661,1720.24985532197,1997.76333996124
"TAC1",35.7608791880936,792.192825233324,116.932576446144
"TACC1",1472.78357708859,1091.09407591503,1069.23940665584
"TACC2",2471.26496705089,2216.67675767794,2169.19838847973
"TACC3",265.383366606378,1200.8305490674,1527.06017206362
"TACO1",55.5234703183558,133.773986319084,77.2944149389764
"TACR1",32.9376518837704,151.540843877087,19.8190807535837
"TACR3",10.351833449185,731.576487682489,275.485222474813
"TADA1",1370.20631836485,1044.06415884972,1379.40802044942
"TADA2A",1197.98945280113,911.335281798758,1231.75586883523
"TADA2B",1283.62734769894,1257.26644954576,1285.2673868699
"TADA3",2594.545892673,2764.31401417169,2400.09067925898
"TAF1",3372.81555289809,1889.55755675706,3484.19439648001
"TAF10",281.38165466421,260.232207761343,311.159567831264
"TAF11",1820.04053552034,1711.88898117703,1823.3554293297
"TAF12",648.401204226223,661.554166718594,685.740194073996
"TAF13",983.424177672573,1220.68762516164,1038.51983148779
"TAF15",7070.30224579334,7891.62008355782,8672.82973776822
"TAF1A",323.730064229057,285.314830196171,324.041970321093
"TAF1A-AS1",93.1665010426648,135.864204855319,48.55674784628
"TAF1B",449.834217155493,507.923104305271,621.328181624849
"TAF1C",2247.28893424125,1435.98013439391,1862.99359083687
"TAF1D",3381.28523481106,2734.00584539627,4063.90250852234
"TAF2",1557.48039621829,951.049433987236,1761.91627899359
"TAF3",638.990446545145,788.012388160853,823.482805311402
"TAF4",1080.35498178767,649.01285550118,1056.35700416601
"TAF4B",74.3449856805103,156.766390217676,47.5657938086009
"TAF5",492.18262672034,355.337151160066,595.56337664519
"TAF5L",1356.09018184323,694.997663298365,1064.28463646744
"TAF6",1597.94665424692,1119.31202615421,1306.07742166117
"TAF6L",355.72664034472,457.757859435615,356.743453564506
"TAF7",5491.17710690858,5256.89961863274,6468.94795796972
"TAF8",367.96062533012,390.870866276073,495.477018839592
"TAF9",1564.06792659504,1327.28877050966,1268.42116822936
"TAF9B",1702.40606450687,1269.80776076318,1573.63501183454
"TAFA1",598.524188516513,385.645319935484,246.747555382117
"TAFA5",612.640325038129,1878.06135480776,1358.59798565816
"TAFAZZIN",990.011708049327,1222.77784369788,934.469657531471
"TAGAP-AS1",246.561851244224,242.465350203339,228.910382703892
"TAGLN",489.359399416017,561.223676979281,309.177659755906
"TAGLN2",1399.37966717619,3844.95699740554,1147.5247756325
"TAGLN3",4332.71283636797,2760.13357709922,3724.99622763605
"TAL1",1.88215153621545,197.525651674272,5.94572422607511
"TALDO1",1660.99873071013,2629.49491858449,2004.70001822499
"TAMALIN",94.1075768107725,153.631062413323,120.89639259686
"TAMM41",330.317594605812,361.607806768773,444.938362917954
"TANC1",472.420035590078,1115.13158908174,771.953195352085
"TANC2",8626.84156624352,2668.16396150485,5126.20523691442
"TANGO2",288.910260809072,195.435433138036,226.928474628533
"TANGO6",495.946929792771,424.314362855844,539.078996497476
"TANK",1141.52490671467,908.199953994405,1301.12265147277
"TAOK1",11371.9595818137,4485.60897876178,9734.14151212263
"TAOK2",4547.27811149653,3873.17494764472,3741.8424462766
"TAOK3",2717.82681829511,2568.87858103366,2062.17535241038
"TAP1",178.804395940468,285.314830196171,195.217945422799
"TAP2",215.506350896669,279.044174587464,165.489324292424
"TAPBP",447.010989851169,869.530911074045,499.440834990309
"TAPBPL",69.6396068399716,56.4359004783635,70.3577366752221
"TAPT1",1305.27209036541,1235.31915491529,1171.3076725368
"TAPT1-AS1",19.7625911302622,26.127731702946,28.7376670926963
"TARBP1",6276.03429751042,3122.78649313611,5715.82288933354
"TARBP2",593.818809675975,859.079818392866,631.23772200164
"TARDBP",6517.8907699141,5378.13229373441,8150.59695991129
"TARS1",2964.38866953933,3698.64169986904,3273.12118645435
"TARS1-DT",47.0537884053862,59.571228282717,55.4934261100343
"TARS2",1386.20460642268,1525.85953145205,1280.31261668151
"TARS3",805.560857500213,992.85380471195,994.917853829901
"TAS1R3",40.4662580286322,40.7592614565958,40.6291155448466
"TAS2R14",210.80097205613,152.585953145205,200.172715611195
"TAS2R15P",95.0486525788802,59.571228282717,93.1496795418433
"TAS2R19",59.2877733907867,64.7967746233062,72.3396447505805
"TAS2R20",64.934227999433,83.6087414494274,105.041127993994
"TAS2R31",38.5841064924167,17.7668575580033,40.6291155448466
"TAS2R4",251.267230084763,67.9321024276597,210.082255987987
"TAS2R5",118.575546781573,45.984807797185,108.013990107031
"TAS2R6P",28.2322730432318,5.22554634058921,45.5838857332425
"TASOR",3657.96151063473,2367.17249228691,3906.34081653134
"TASOR2",2395.03782983416,1584.38565046665,2760.79794897421
"TASP1",235.268942026931,318.758326775942,235.847060967646
"TATDN1",506.298763241956,594.667173559052,600.518146833586
"TATDN2",1069.06207257038,925.966811552408,939.424427719867
"TATDN2P2",64.934227999433,17.7668575580033,55.4934261100343
"TATDN3",1221.51634700383,1200.8305490674,1144.55191351946
"TAX1BP1",2907.92412345287,4083.24191053641,3344.46987716725
"TBC1D1",799.914402891566,1455.83721048815,2083.97634123932
"TBC1D10A",304.908548866903,354.292041891948,268.548544211059
"TBC1D10B",2049.66302293863,1933.45214601801,1846.14737219632
"TBC1D10C",343.49265535932,66.8869931595419,227.919428666212
"TBC1D12",1528.30704740695,916.560828139347,1009.78216439509
"TBC1D13",1299.62563575677,1417.16816756779,1104.91375201229
"TBC1D14",2660.42119644054,1128.71800956727,2189.01746923332
"TBC1D15",1758.87061059334,1172.61259882822,2245.50184938103
"TBC1D16",4147.32091005074,3565.91282281808,6222.2004025876
"TBC1D17",2349.86619296499,1700.39277922773,1855.06595853543
"TBC1D19",346.315882663643,385.645319935484,324.041970321093
"TBC1D2",416.896565271722,275.90884678311,247.738509419796
"TBC1D20",1708.05251911552,1329.3789890459,1715.34143922267
"TBC1D22A",332.199746142027,680.366133544715,439.983592729558
"TBC1D22A-DT",203.272365911269,175.578357043797,321.069108208056
"TBC1D22B",942.016843875833,1004.35000666125,622.319135662528
"TBC1D23",1567.83222966747,1157.98106907457,1759.93437091823
"TBC1D24",2201.17622160397,1669.03950118419,1666.78469137639
"TBC1D25",1159.40534630872,667.824822327301,851.229518366419
"TBC1D26",44.2305611010631,2.09021853623568,19.8190807535837
"TBC1D2B",1665.70410955067,706.493865247661,1312.02314588724
"TBC1D3",31.9965761156627,13.5864204855319,18.8281267159045
"TBC1D30",1092.58896677307,494.336683819739,482.594616349763
"TBC1D31",335.964049214458,420.133925783372,540.069950535155
"TBC1D32",1385.26353065457,481.795372602325,1286.25834090758
"TBC1D3C",24.4679699708009,37.6239336522423,63.4210584114678
"TBC1D3D",16.939363825939,28.2179502391817,36.6652993941298
"TBC1D3E",36.7019549562013,9.40598341306058,21.8009888289421
"TBC1D3F",54.5823945502481,6.27065560870705,6.93667826375429
"TBC1D3L",277.617351591779,481.795372602325,206.11843983727
"TBC1D4",515.709520923033,340.705621406416,430.074052352766
"TBC1D5",1604.53418462367,1592.74652461159,2368.38015005325
"TBC1D7",831.910979007229,670.960150131655,787.808459954952
"TBC1D8",481.830793271155,425.359472123962,469.712213859933
"TBC1D8-AS1",23.5268942026931,20.9021853623568,23.7828969043004
"TBC1D8B",33.8787276518781,151.540843877087,45.5838857332425
"TBC1D9",3355.87618907215,3196.98925117248,1950.19754615263
"TBC1D9B",4394.82383706308,3535.60465404266,3978.68046128193
"TBCA",2543.72780119518,4526.36824021837,3080.87610314458
"TBCAP1",15.9982880578313,28.2179502391817,17.8371726782253
"TBCB",4785.37028082778,4828.40481870443,3983.63523147032
"TBCC",928.841783122325,928.057030088644,838.34711587659
"TBCCD1",370.783852634444,321.893654580295,365.662039903619
"TBCD",3605.26126762069,4049.79841395664,3691.30379035496
"TBCE",497.829081328987,221.563164840982,525.205639969968
"TBCEL",582.525900458682,504.787776500918,789.79036803031
"TBCK",918.48994967314,870.576020342162,1147.5247756325
"TBK1",1018.24398109256,802.643917914503,968.162094812563
"TBKBP1",4152.02628889128,2726.69008051945,2938.17872171878
"TBL1X",1052.12270874444,1033.61306616855,1104.91375201229
"TBL1XR1",3885.7018465168,3751.94227254305,5740.59674027552
"TBL1Y",38.5841064924167,81.5185229131917,66.3939205245054
"TBL2",653.106583066761,1258.31155881388,887.894817760549
"TBL3",1083.17820909199,1423.4388231765,1336.79699682922
"TBP",1126.46769442495,816.230338400035,1022.66456688492
"TBPL1",689.808538022962,828.771649617449,715.468815204371
"TBR1",6234.62696371368,1317.8827870966,6923.79586126446
"TBRG1",1686.40777644904,789.057497428971,1160.40717812232
"TBRG4",1102.94080022225,1382.6795617199,1173.28958061215
"TBX19",64.934227999433,90.9245063262523,97.1134956925601
"TBX2",2.82322730432318,95.1049433987236,7.92763230143348
"TBX6",23.5268942026931,51.2103541377743,37.656253431809
"TBXA2R",37.643030724309,24.0375131667104,27.7467130550172
"TBXAS1",3.7643030724309,32.3983873116531,24.7738509419796
"TC2N",184.450850549114,302.036578486056,109.995898182389
"TCAF1",4040.03827248646,2723.5547527151,3818.1459071779
"TCAF1P1",333.140821910135,110.781582420491,259.629957871946
"TCAF2",38.5841064924167,34.4886058478888,9.90954037679184
"TCAIM",773.56428138455,1156.93595980645,941.406335795225
"TCAP",285.145957736641,237.23980386275,191.254129272083
"TCEA1",2571.96007423841,3325.53769115097,3088.80373544602
"TCEA1P2",301.144245794472,222.6082741091,573.762387816248
"TCEA2",1910.38380925868,2246.98492645336,1715.34143922267
"TCEA3",31.9965761156627,19.857076094239,42.6110236202049
"TCEAL1",683.221007646208,697.087881834601,619.34627354949
"TCEAL2",2151.29920589426,1814.30968945257,1667.77564541407
"TCEAL3",998.481389962296,1687.85146801031,962.216370586488
"TCEAL4",3450.92484165103,4064.42994371029,3440.59241882213
"TCEAL5",683.221007646208,432.675237000787,517.278007668534
"TCEAL7",1577.24298734855,1578.11499485794,990.954037679184
"TCEAL8",1213.04666509086,1645.00198801748,1247.61113343809
"TCEAL9",1163.16964938115,1606.33294509712,1104.91375201229
"TCEANC",249.385078548547,200.660979478626,272.512360361776
"TCEANC2",1431.37624329185,989.718476907596,1343.73367509297
"TCERG1",6969.60713860581,3259.69580725955,8371.57971031375
"TCERG1L",194.802683998299,246.645787275811,332.960556660206
"TCF12",2887.2204565545,2674.43461711356,4486.04892857367
"TCF19",253.149381620978,283.224611659935,379.535396431128
"TCF20",5478.00204615507,2079.76744355451,4536.58758449531
"TCF25",4189.66931961559,4897.38203040021,4485.05797453599
"TCF3",2861.81141081559,3677.73951450669,5675.19377378869
"TCF4",7475.90590184777,4434.398624624,12565.2971977721
"TCF7",28.2322730432318,519.419306254567,128.824024898294
"TCF7L1",191.038380925868,832.95208668992,637.183446227716
"TCF7L2",574.99729431382,7745.30478602133,1336.79699682922
"TCFL5",814.030539413182,930.147248624879,883.931001609832
"TCHH",95.989728346988,35.5337151160066,9.90954037679184
